,merchant_id,Cluster_k2_SLH
34325,M_ID_511784dd5a,0
34326,M_ID_5119def809,0
34327,M_ID_511a347e6d,0
34328,M_ID_511cf8c9c2,0
34329,M_ID_511ebb5a42,0
34330,M_ID_512039bf4c,0
34331,M_ID_5120b1dd2d,0
34332,M_ID_51217c60a1,0
34333,M_ID_5124628d0d,0
34334,M_ID_5124b2fc1f,0
34335,M_ID_51259dbb7a,0
34336,M_ID_512606f274,0
34337,M_ID_512613b4f4,0
34338,M_ID_51279ddfd6,0
34339,M_ID_51289cfae4,0
34340,M_ID_5129c247a9,0
34341,M_ID_512b08f41a,0
34342,M_ID_512bee1487,0
34343,M_ID_512d7c1c52,0
34344,M_ID_512e0369d3,0
34345,M_ID_512eadb540,0
34346,M_ID_513018a3d5,0
34347,M_ID_51306e81ff,0
34348,M_ID_51308317a9,0
34349,M_ID_5130a71840,0
34350,M_ID_5130be2141,0
34351,M_ID_513341c621,0
34352,M_ID_5134503ae0,0
34353,M_ID_5134d01245,0
34354,M_ID_5135f64ea7,0
34355,M_ID_51372ce959,0
34356,M_ID_5137de3d00,0
34357,M_ID_51381a0142,0
34358,M_ID_51384cb9f8,0
34359,M_ID_51388020d9,0
34360,M_ID_513adbdf2e,0
34361,M_ID_513c83f94f,0
34362,M_ID_513dc40478,0
34363,M_ID_5141564f77,0
34364,M_ID_5141cfac52,0
34365,M_ID_5142badf4f,0
34366,M_ID_5145d09e44,0
34367,M_ID_51479680ad,0
34368,M_ID_5147da48e5,0
34369,M_ID_5148b37fe1,0
34370,M_ID_51492c8043,0
34371,M_ID_5149f91185,0
34372,M_ID_514cc8d56d,0
34373,M_ID_514cf0c291,0
34374,M_ID_514d5ba543,0
34375,M_ID_514dbf1e16,0
34376,M_ID_514e5ecb17,0
34377,M_ID_514e67a176,0
34378,M_ID_514f2ca856,0
34379,M_ID_515192c558,0
34380,M_ID_5154015383,0
34381,M_ID_5154388c37,0
34382,M_ID_5154d91554,0
34383,M_ID_515512e796,0
34384,M_ID_5155fecfe8,0
34385,M_ID_5157119b4e,0
34386,M_ID_5157e17936,0
34387,M_ID_51598a5988,0
34388,M_ID_515a5eca5c,0
34389,M_ID_515ad56fa2,0
34390,M_ID_515d3a1be5,0
34391,M_ID_515e3e124a,0
34392,M_ID_515e4449eb,0
34393,M_ID_515e82b4d9,0
34394,M_ID_515f44e0e5,0
34395,M_ID_51616b529f,0
34396,M_ID_516185b41e,0
34397,M_ID_51627a94a1,0
34398,M_ID_5162b79a5f,0
34399,M_ID_5165c3184c,0
34400,M_ID_516669f227,0
34401,M_ID_5167540cd5,0
34402,M_ID_51678d17ac,0
34403,M_ID_5167d04c8b,0
34404,M_ID_516ae42301,0
34405,M_ID_516b4e86fa,0
34406,M_ID_516cf37fb6,0
34407,M_ID_516dd44965,0
34408,M_ID_516df13261,0
34409,M_ID_516f6316d7,0
34410,M_ID_51715138af,0
34411,M_ID_5171673c9e,0
34412,M_ID_5171a51c89,0
34413,M_ID_5172e553a1,0
34414,M_ID_517334689c,0
34415,M_ID_5173f85a68,0
34416,M_ID_51740d74ad,0
34417,M_ID_51757498fd,0
34418,M_ID_5176f794d2,0
34419,M_ID_5177ec4b4e,0
34420,M_ID_5179d5283d,0
34421,M_ID_517aafcc40,0
34422,M_ID_517ae04611,0
34423,M_ID_517b54a2c2,0
34424,M_ID_517bf6e017,0
34425,M_ID_517c9ea463,0
34426,M_ID_517ca9fa52,0
34427,M_ID_517d797c50,0
34428,M_ID_517d8d0941,0
34429,M_ID_517e62e2ad,0
34430,M_ID_517f4a337f,0
34431,M_ID_517f7a1ecf,0
34432,M_ID_51815a02fb,0
34433,M_ID_5181e5793f,0
34434,M_ID_51867eef42,0
34435,M_ID_5186f109cd,0
34436,M_ID_5188456d1f,0
34437,M_ID_5188e74e1e,0
34438,M_ID_518958289b,0
34439,M_ID_5189f34949,0
34440,M_ID_518a42200c,0
34441,M_ID_518a4e99c5,0
34442,M_ID_518b15c23b,0
34443,M_ID_518bcf4788,0
34444,M_ID_518ca922ee,0
34445,M_ID_518d06f3b6,0
34446,M_ID_518d413df7,0
34447,M_ID_518e3d7436,0
34448,M_ID_518e9a3774,0
34449,M_ID_5191554c15,0
34450,M_ID_5191a4f92b,0
34451,M_ID_5191bdada6,0
34452,M_ID_5191f25ba1,0
34453,M_ID_5192b387eb,0
34454,M_ID_5194af8e90,0
34455,M_ID_5195a5425a,0
34456,M_ID_51966e6100,0
34457,M_ID_51970123c6,0
34458,M_ID_5197819d11,0
34459,M_ID_5198c615fe,0
34460,M_ID_51993e403f,0
34461,M_ID_519989da75,0
34462,M_ID_5199a4eeb6,0
34463,M_ID_519a04ba57,0
34464,M_ID_519a0e4202,0
34465,M_ID_519b15a8fc,0
34466,M_ID_519b50d89e,0
34467,M_ID_519b9d2925,0
34468,M_ID_519df8d6b8,0
34469,M_ID_519e02a3af,0
34470,M_ID_519fb42e87,0
34471,M_ID_51a029af03,0
34472,M_ID_51a090f90c,0
34473,M_ID_51a1112be8,0
34474,M_ID_51a2c0e7fa,0
34475,M_ID_51a3389c9d,0
34476,M_ID_51a39a1015,0
34477,M_ID_51a3d2a0e3,0
34478,M_ID_51a42a5242,0
34479,M_ID_51a681f5c1,0
34480,M_ID_51a92758f8,0
34481,M_ID_51a9ed8ded,0
34482,M_ID_51ab0c2f64,0
34483,M_ID_51ab1d4ac5,0
34484,M_ID_51ab73b075,0
34485,M_ID_51abcdb74a,0
34486,M_ID_51aceed5c8,0
34487,M_ID_51b0229c06,0
34488,M_ID_51b0538a60,0
34489,M_ID_51b0e94902,0
34490,M_ID_51b49cdb13,0
34491,M_ID_51b4a616bb,0
34492,M_ID_51b7e06dde,0
34493,M_ID_51b97af213,0
34494,M_ID_51ba72480c,0
34495,M_ID_51ba985ca5,0
34496,M_ID_51bb6223d8,0
34497,M_ID_51bd96f764,0
34498,M_ID_51bd9bd63b,0
34499,M_ID_51bec9e595,0
34500,M_ID_51c00ab5fd,0
34501,M_ID_51c1f3e832,0
34502,M_ID_51c2a7fc4c,0
34503,M_ID_51c32fdd88,0
34504,M_ID_51c3925662,0
34505,M_ID_51c5c5fb5d,0
34506,M_ID_51c74c2231,0
34507,M_ID_51c8d0a969,0
34508,M_ID_51ca170565,0
34509,M_ID_51d017ed15,0
34510,M_ID_51d0ed697c,0
34511,M_ID_51d282b958,0
34512,M_ID_51d2da82e9,0
34513,M_ID_51d2e74858,0
34514,M_ID_51d2e9c66a,0
34515,M_ID_51d34a7767,0
34516,M_ID_51d3e18d01,0
34517,M_ID_51d80dfdc9,0
34518,M_ID_51d8643352,0
34519,M_ID_51d866a119,0
34520,M_ID_51d881251d,0
34521,M_ID_51d9b2b532,0
34522,M_ID_51d9fcaa80,0
34523,M_ID_51da135ca7,0
34524,M_ID_51da3cd36f,0
34525,M_ID_51daf302b7,0
34526,M_ID_51dc3b27ed,0
34527,M_ID_51ddcad6b8,0
34528,M_ID_51e0a460ff,0
34529,M_ID_51e0a64359,0
34530,M_ID_51e2629546,0
34531,M_ID_51e2b3e45a,0
34532,M_ID_51e34c4ecb,0
34533,M_ID_51e3acd8b1,0
34534,M_ID_51e3e16275,0
34535,M_ID_51e5c614a1,0
34536,M_ID_51e5e2ab64,0
34537,M_ID_51e6c37f64,0
34538,M_ID_51e70e6a79,0
34539,M_ID_51e79d562d,0
34540,M_ID_51e7d41274,0
34541,M_ID_51e9886c26,0
34542,M_ID_51e99da936,0
34543,M_ID_51ea1dd9c5,0
34544,M_ID_51eb28fb6c,0
34545,M_ID_51eb6a0d25,0
34546,M_ID_51ec64be60,0
34547,M_ID_51edbd1782,0
34548,M_ID_51ee6f8a67,0
34549,M_ID_51eeae32ec,0
34550,M_ID_51eec1fdaf,0
34551,M_ID_51f14c034c,0
34552,M_ID_51f2b1e343,0
34553,M_ID_51f3380e04,0
34554,M_ID_51f418a656,0
34555,M_ID_51f455bc25,0
34556,M_ID_51f5357e6b,0
34557,M_ID_51f7d051ad,0
34558,M_ID_51f88bd4bb,0
34559,M_ID_51f9201ec6,0
34560,M_ID_51f964cb0b,0
34561,M_ID_51fa35d141,0
34562,M_ID_51fa9474e8,0
34563,M_ID_51fb7d00d1,0
34564,M_ID_51fbd3514c,0
34565,M_ID_51fd5add76,0
34566,M_ID_51fe7c213d,0
34567,M_ID_51fed94b54,0
34568,M_ID_51ff5c5951,0
34569,M_ID_5202ddca5d,0
34570,M_ID_52052da5c9,0
34571,M_ID_5205ca26f4,0
34572,M_ID_52073d42e6,0
34573,M_ID_52077be7c4,0
34574,M_ID_52079030eb,0
34575,M_ID_5208460e8b,0
34576,M_ID_5209774b99,0
34577,M_ID_520a83d55c,0
34578,M_ID_520acb443a,0
34579,M_ID_520d8dc6a8,0
34580,M_ID_520f3c83d6,0
34581,M_ID_520f4bd777,0
34582,M_ID_520fe8e3b5,0
34583,M_ID_521116d2d0,0
34584,M_ID_5211f8d0ca,0
34585,M_ID_52126437b3,0
34586,M_ID_5212a0364a,0
34587,M_ID_52131d55fe,0
34588,M_ID_52135140d9,0
34589,M_ID_521367cf1f,0
34590,M_ID_5213b5c947,0
34591,M_ID_521420fe6d,0
34592,M_ID_52142c197c,0
34593,M_ID_5215558f76,0
34594,M_ID_521703a8c0,0
34595,M_ID_521808a10a,0
34596,M_ID_52184eab63,0
34597,M_ID_52187110d4,0
34598,M_ID_521ca77463,0
34599,M_ID_521f823f44,0
34600,M_ID_5220e88c3c,0
34601,M_ID_5223726d04,0
34602,M_ID_5223daaeac,0
34603,M_ID_5226c0fc89,0
34604,M_ID_5227f94901,0
34605,M_ID_5228faf833,0
34606,M_ID_522bd82b6f,0
34607,M_ID_522c3840ae,0
34608,M_ID_522cf5eaed,0
34609,M_ID_522db96399,0
34610,M_ID_522dcc8352,0
34611,M_ID_5230bd8943,0
34612,M_ID_52315b89b3,0
34613,M_ID_5231831558,0
34614,M_ID_52325b7bea,0
34615,M_ID_5234bda342,0
34616,M_ID_523751e051,0
34617,M_ID_5237aa802e,0
34618,M_ID_52390d8563,0
34619,M_ID_523a378cf9,0
34620,M_ID_523a765d8a,0
34621,M_ID_523a8d2510,0
34622,M_ID_523acb3c59,0
34623,M_ID_523b45e730,0
34624,M_ID_523b7cdf1d,0
34625,M_ID_523ca2de79,0
34626,M_ID_523df88bd2,0
34627,M_ID_523f16e823,0
34628,M_ID_523f88dcdb,0
34629,M_ID_52406f2bd0,0
34630,M_ID_5241c7d9ee,0
34631,M_ID_524330ecda,0
34632,M_ID_5243a776c8,0
34633,M_ID_5243b8ad63,0
34634,M_ID_5243fa24c0,0
34635,M_ID_5245571cd3,0
34636,M_ID_5245ecc52d,0
34637,M_ID_5246df60d8,0
34638,M_ID_5247012d5e,0
34639,M_ID_524b0d84c2,0
34640,M_ID_524cbacc1f,0
34641,M_ID_524d4b4777,0
34642,M_ID_524de4e3a4,0
34643,M_ID_5250ffc71a,0
34644,M_ID_52513f476c,0
34645,M_ID_5251564b7d,0
34646,M_ID_5251613e42,0
34647,M_ID_525327eb4d,0
34648,M_ID_52538d41c9,0
34649,M_ID_5254ae5133,0
34650,M_ID_5254e910fc,0
34651,M_ID_5255209a57,0
34652,M_ID_5255655b6e,0
34653,M_ID_525684b90f,0
34654,M_ID_52572b41cb,0
34655,M_ID_5257a14b54,0
34656,M_ID_525912fe61,0
34657,M_ID_525a2d7da7,0
34658,M_ID_525ac5964d,0
34659,M_ID_525b45e83b,0
34660,M_ID_525b48c450,0
34661,M_ID_525bf359ab,0
34662,M_ID_525bf4abec,0
34663,M_ID_525c0a06d2,0
34664,M_ID_525d8cc93b,0
34665,M_ID_525ea2f59c,0
34666,M_ID_525ea8d32e,0
34667,M_ID_5260af5100,0
34668,M_ID_5261adc23d,0
34669,M_ID_5261f7152c,0
34670,M_ID_5262463b8a,0
34671,M_ID_5264a1ba52,0
34672,M_ID_5264a430ef,0
34673,M_ID_5264f1218e,0
34674,M_ID_526533010a,0
34675,M_ID_5265ee51d2,0
34676,M_ID_5267058fb1,0
34677,M_ID_5267a3e773,0
34678,M_ID_5269e593df,0
34679,M_ID_526a29b915,0
34680,M_ID_526a70cbe4,0
34681,M_ID_526b04660d,0
34682,M_ID_526beee4e9,0
34683,M_ID_526dd483ee,0
34684,M_ID_526ea09c58,0
34685,M_ID_526f75ce94,0
34686,M_ID_526fba2cbe,0
34687,M_ID_52702d719e,0
34688,M_ID_52716d21cd,0
34689,M_ID_5272db97b1,0
34690,M_ID_52747ae9b2,0
34691,M_ID_5274c30066,0
34692,M_ID_5275e7ec21,0
34693,M_ID_52763e62fd,0
34694,M_ID_5276818a8c,0
34695,M_ID_5277285a02,0
34696,M_ID_5278375b22,0
34697,M_ID_5278508d0a,0
34698,M_ID_527a1df05a,0
34699,M_ID_527ac5aa46,0
34700,M_ID_527adc5059,0
34701,M_ID_527b040383,0
34702,M_ID_527d03530f,0
34703,M_ID_527ebcdc13,0
34704,M_ID_527f2fc6cb,0
34705,M_ID_527fd6c186,0
34706,M_ID_5280aff11a,0
34707,M_ID_52815d347f,0
34708,M_ID_52833185b4,0
34709,M_ID_5284a3216d,0
34710,M_ID_5284f6871f,0
34711,M_ID_52858cc0b5,0
34712,M_ID_5287c6484f,0
34713,M_ID_5287f04779,0
34714,M_ID_52885e847d,0
34715,M_ID_5288cab340,0
34716,M_ID_528983e6af,0
34717,M_ID_5289a9ee9c,0
34718,M_ID_5289e14c7d,0
34719,M_ID_528a2fd724,0
34720,M_ID_528a9a5810,0
34721,M_ID_528af85ed6,0
34722,M_ID_528b5af522,0
34723,M_ID_528e11822c,0
34724,M_ID_528e1e6edd,0
34725,M_ID_528e30848f,0
34726,M_ID_528f5037fe,0
34727,M_ID_5290250bb9,0
34728,M_ID_5291a329ba,0
34729,M_ID_52932e9a82,0
34730,M_ID_529364dbcd,0
34731,M_ID_5294668323,0
34732,M_ID_5294b045c0,0
34733,M_ID_5295c174ba,0
34734,M_ID_529818d485,0
34735,M_ID_5299065880,0
34736,M_ID_52994a66ea,0
34737,M_ID_529aef90fe,0
34738,M_ID_529c12e93c,0
34739,M_ID_529c49474f,0
34740,M_ID_529e4e3b3b,0
34741,M_ID_529e5c296b,0
34742,M_ID_52a0f9c7a7,0
34743,M_ID_52a18d8271,0
34744,M_ID_52a2123d0f,0
34745,M_ID_52a344a905,0
34746,M_ID_52a4776f0d,0
34747,M_ID_52a4ac7c6c,0
34748,M_ID_52a550b917,0
34749,M_ID_52a763dcc5,0
34750,M_ID_52a7f61e2a,0
34751,M_ID_52a9c945cb,0
34752,M_ID_52abae909b,0
34753,M_ID_52b15e798c,0
34754,M_ID_52b2384da5,0
34755,M_ID_52b2f810d0,0
34756,M_ID_52b353cf82,0
34757,M_ID_52b39402ca,0
34758,M_ID_52b41cd716,0
34759,M_ID_52b4276638,0
34760,M_ID_52b49950de,0
34761,M_ID_52b558da1c,0
34762,M_ID_52b6d483dd,0
34763,M_ID_52b8414efc,0
34764,M_ID_52b84776f2,0
34765,M_ID_52b891ef96,0
34766,M_ID_52ba20ffd8,0
34767,M_ID_52bbd6c781,0
34768,M_ID_52be14d4cd,0
34769,M_ID_52be3083db,0
34770,M_ID_52bf59515d,0
34771,M_ID_52c060b253,0
34772,M_ID_52c118d5a3,0
34773,M_ID_52c24a781f,0
34774,M_ID_52c5b67177,0
34775,M_ID_52c605970f,0
34776,M_ID_52c801b3f9,0
34777,M_ID_52c82dad19,0
34778,M_ID_52ca8d3b99,0
34779,M_ID_52cb928c77,0
34780,M_ID_52cbb2852d,0
34781,M_ID_52ccdbf10c,0
34782,M_ID_52ce15ae60,0
34783,M_ID_52cea270b7,0
34784,M_ID_52cf070c2d,0
34785,M_ID_52cf9b5302,0
34786,M_ID_52d022ed40,0
34787,M_ID_52d0f047c1,0
34788,M_ID_52d3026407,0
34789,M_ID_52d3923f77,0
34790,M_ID_52d3ac7d0d,0
34791,M_ID_52d5f5dcd0,0
34792,M_ID_52d74f1e81,0
34793,M_ID_52d7583335,0
34794,M_ID_52d79dfbee,0
34795,M_ID_52d9452176,0
34796,M_ID_52d94e5488,0
34797,M_ID_52d97a01cf,0
34798,M_ID_52dc3df4de,0
34799,M_ID_52dca9c3e9,0
34800,M_ID_52dd8e4e60,0
34801,M_ID_52de64e7f2,0
34802,M_ID_52e00735d2,0
34803,M_ID_52e060270d,0
34804,M_ID_52e1f0ced5,0
34805,M_ID_52e45efb43,0
34806,M_ID_52e5213ada,0
34807,M_ID_52e7f0d9a4,0
34808,M_ID_52e8b654c5,0
34809,M_ID_52e8e05bc8,0
34810,M_ID_52e94b68f7,0
34811,M_ID_52e94d300a,0
34812,M_ID_52ea186bc8,0
34813,M_ID_52eb2ca68f,0
34814,M_ID_52eb449bff,0
34815,M_ID_52ed6e8605,0
34816,M_ID_52ede693fa,0
34817,M_ID_52ee3d27cc,0
34818,M_ID_52f03ed217,0
34819,M_ID_52f1b6f447,0
34820,M_ID_52f400dac7,0
34821,M_ID_52f5417144,0
34822,M_ID_52f7d0f284,0
34823,M_ID_52f8f9214c,0
34824,M_ID_52f979359f,0
34825,M_ID_52f9cd50f0,0
34826,M_ID_52fc980173,0
34827,M_ID_52fcc3263f,0
34828,M_ID_52fd251463,0
34829,M_ID_52fdd39f66,0
34830,M_ID_52fedbd072,0
34831,M_ID_52ffcfc1ae,0
34832,M_ID_53001a9a6e,0
34833,M_ID_53009ca372,0
34834,M_ID_5300b7c339,0
34835,M_ID_530172fc07,0
34836,M_ID_530280b4e4,0
34837,M_ID_53037d62d4,0
34838,M_ID_53078fb54f,0
34839,M_ID_5308ce2a71,0
34840,M_ID_530925f7bb,0
34841,M_ID_530aac5647,0
34842,M_ID_530af3ad4e,0
34843,M_ID_530b675ec8,0
34844,M_ID_530c127aae,0
34845,M_ID_530d4ad4ad,0
34846,M_ID_530dee2ea3,0
34847,M_ID_530efa6667,0
34848,M_ID_530f6ee6f1,0
34849,M_ID_530fce090f,0
34850,M_ID_53124334e6,0
34851,M_ID_531272c5b2,0
34852,M_ID_5312fd70b9,0
34853,M_ID_53179a816b,0
34854,M_ID_53181262e9,0
34855,M_ID_531824993f,0
34856,M_ID_53185532e1,0
34857,M_ID_531a537088,0
34858,M_ID_531b6a9c0e,0
34859,M_ID_531bc3b325,0
34860,M_ID_531e625090,0
34861,M_ID_5321b5d084,0
34862,M_ID_53244170aa,0
34863,M_ID_5326071170,0
34864,M_ID_5326be9400,0
34865,M_ID_5326ddd927,0
34866,M_ID_53295f9620,0
34867,M_ID_5329d87cf9,0
34868,M_ID_532c159a68,0
34869,M_ID_532dbfe328,0
34870,M_ID_53303be755,0
34871,M_ID_5331b32ef5,0
34872,M_ID_5332331103,0
34873,M_ID_5332988568,0
34874,M_ID_5333c331b1,0
34875,M_ID_5334f57091,0
34876,M_ID_53375f8714,0
34877,M_ID_5337994169,0
34878,M_ID_53382cc02e,0
34879,M_ID_53398772eb,0
34880,M_ID_533c77f08f,0
34881,M_ID_533d5506a0,0
34882,M_ID_533d66b2d3,0
34883,M_ID_533e5c4380,0
34884,M_ID_533eade997,0
34885,M_ID_533ed4d5c3,0
34886,M_ID_533ef7fd60,0
34887,M_ID_533f404f7e,0
34888,M_ID_533f592ac2,0
34889,M_ID_53411d04cd,0
34890,M_ID_5341acff79,0
34891,M_ID_5341b3dd8f,0
34892,M_ID_53445871ec,0
34893,M_ID_53467c065c,0
34894,M_ID_5347e54618,0
34895,M_ID_53481deebc,0
34896,M_ID_534956f7cb,0
34897,M_ID_534a503bdf,0
34898,M_ID_534a686609,0
34899,M_ID_534b5bfd3e,0
34900,M_ID_534c12e16a,0
34901,M_ID_534c33d2be,0
34902,M_ID_534fd95a48,0
34903,M_ID_5350844372,0
34904,M_ID_5350b320a0,0
34905,M_ID_53515c53cf,0
34906,M_ID_5352b75938,0
34907,M_ID_535441d1d7,0
34908,M_ID_5356a6f0eb,0
34909,M_ID_5357547c3e,0
34910,M_ID_535792b494,0
34911,M_ID_5357c2cfac,0
34912,M_ID_535805c6fb,0
34913,M_ID_5358e0e058,0
34914,M_ID_535924b304,0
34915,M_ID_535a1d4e4c,0
34916,M_ID_535b3b1206,0
34917,M_ID_535e2943be,0
34918,M_ID_535e45aa21,0
34919,M_ID_535ea9492d,0
34920,M_ID_53606340f1,0
34921,M_ID_5360ba61da,0
34922,M_ID_5364cd5b8f,0
34923,M_ID_53652f5e86,0
34924,M_ID_5368c15c89,0
34925,M_ID_5369eb0f6b,0
34926,M_ID_5369ed84d2,0
34927,M_ID_536abc376d,0
34928,M_ID_536ca91b39,0
34929,M_ID_536f5aa21e,0
34930,M_ID_5370ff8f7a,0
34931,M_ID_5371617bb2,0
34932,M_ID_5374127379,0
34933,M_ID_5376a510f9,0
34934,M_ID_5377ac8ada,0
34935,M_ID_5377bbe05c,0
34936,M_ID_5378f1d2ca,0
34937,M_ID_537ab558dc,0
34938,M_ID_537cc442db,0
34939,M_ID_537d10a267,0
34940,M_ID_537ddfb609,0
34941,M_ID_537dfc2071,0
34942,M_ID_537fcb0bb7,0
34943,M_ID_538090065a,0
34944,M_ID_5380b170b5,0
34945,M_ID_53822e2e54,0
34946,M_ID_5383ef97c4,0
34947,M_ID_53843d7214,0
34948,M_ID_53857bd3fe,0
34949,M_ID_5385ef9c90,0
34950,M_ID_538794e406,0
34951,M_ID_5387bc63ab,0
34952,M_ID_5387ec0ecb,0
34953,M_ID_53892ab421,0
34954,M_ID_538ac562ab,0
34955,M_ID_538b1052e8,0
34956,M_ID_538cbcfe6f,0
34957,M_ID_538d6006d6,0
34958,M_ID_538d8fdb81,0
34959,M_ID_538e99e728,0
34960,M_ID_538fbe0cff,0
34961,M_ID_5390e8a7b2,0
34962,M_ID_53913f8d23,0
34963,M_ID_53915f8b6f,0
34964,M_ID_5392c6493d,0
34965,M_ID_53938de031,0
34966,M_ID_539498b445,0
34967,M_ID_5394fe2dbb,0
34968,M_ID_5395370048,0
34969,M_ID_53954d6051,0
34970,M_ID_539584d5af,0
34971,M_ID_5399b94f7c,0
34972,M_ID_539a0b734f,0
34973,M_ID_539bfe3d84,0
34974,M_ID_539d5e7165,0
34975,M_ID_539db0eb35,0
34976,M_ID_539e875a2e,0
34977,M_ID_539f570b39,0
34978,M_ID_53a05d0ee0,0
34979,M_ID_53a173575e,0
34980,M_ID_53a2ebf0dc,0
34981,M_ID_53a30b5299,0
34982,M_ID_53a47660b0,0
34983,M_ID_53a4a00ac9,0
34984,M_ID_53a5571a88,0
34985,M_ID_53a779710b,0
34986,M_ID_53a836ac6b,0
34987,M_ID_53a8cd6c57,0
34988,M_ID_53a8f6ce09,0
34989,M_ID_53a91f343c,0
34990,M_ID_53aef1ae8c,0
34991,M_ID_53af0466b1,0
34992,M_ID_53af670254,0
34993,M_ID_53b03b10ba,0
34994,M_ID_53b0ee3ce6,0
34995,M_ID_53b157280c,0
34996,M_ID_53b1c7229e,0
34997,M_ID_53b2873f66,0
34998,M_ID_53b398000e,0
34999,M_ID_53b533f6ed,0
35000,M_ID_53b8863687,0
35001,M_ID_53ba298a7f,0
35002,M_ID_53bcf3d10a,0
35003,M_ID_53bdd7f6d8,0
35004,M_ID_53bddcb35f,0
35005,M_ID_53bfa999d9,0
35006,M_ID_53bfaa30e2,0
35007,M_ID_53c036e97a,0
35008,M_ID_53c18406b6,0
35009,M_ID_53c2cd8896,0
35010,M_ID_53c2fbb7af,0
35011,M_ID_53c366c3dc,0
35012,M_ID_53c4710f1a,0
35013,M_ID_53c6584964,0
35014,M_ID_53c94dacb1,0
35015,M_ID_53cae4786f,0
35016,M_ID_53cb5fd03c,0
35017,M_ID_53cb9dc25e,0
35018,M_ID_53cd6562c2,0
35019,M_ID_53d08b567b,0
35020,M_ID_53d17765ae,0
35021,M_ID_53d194acd6,0
35022,M_ID_53d208e74a,0
35023,M_ID_53d30c823b,0
35024,M_ID_53d495004b,0
35025,M_ID_53d8ac5b62,0
35026,M_ID_53d8e82f83,0
35027,M_ID_53d929d341,0
35028,M_ID_53d9980a01,0
35029,M_ID_53dba74d89,0
35030,M_ID_53dc835c96,0
35031,M_ID_53df2a138b,0
35032,M_ID_53df2ac6c9,0
35033,M_ID_53e41e8f26,0
35034,M_ID_53e9d73b66,0
35035,M_ID_53ea3dfa76,0
35036,M_ID_53eac0773a,0
35037,M_ID_53eb95256c,0
35038,M_ID_53ed312502,0
35039,M_ID_53edc0cb51,0
35040,M_ID_53edfffdf0,0
35041,M_ID_53eea3bca5,0
35042,M_ID_53ef46e100,0
35043,M_ID_53ef48984b,0
35044,M_ID_53f0ff5775,0
35045,M_ID_53f158420f,0
35046,M_ID_53f31ac0a7,0
35047,M_ID_53f4e56cf9,0
35048,M_ID_53f5989107,0
35049,M_ID_53f5c5be9a,0
35050,M_ID_53f6a36502,0
35051,M_ID_53f907138b,0
35052,M_ID_53f92965ef,0
35053,M_ID_53f97c8a49,0
35054,M_ID_53fa649d10,0
35055,M_ID_53faf20631,0
35056,M_ID_53fb97e259,0
35057,M_ID_53fc0bb5a1,0
35058,M_ID_540344039a,0
35059,M_ID_5403b5920f,0
35060,M_ID_54053d3699,0
35061,M_ID_5405908eb3,0
35062,M_ID_540937930b,0
35063,M_ID_5409392093,0
35064,M_ID_540aeeaead,0
35065,M_ID_540cc42db1,0
35066,M_ID_540d3b5295,0
35067,M_ID_540e2727e9,0
35068,M_ID_540ff72b56,0
35069,M_ID_54127b29b2,0
35070,M_ID_54147e3192,0
35071,M_ID_541491442c,0
35072,M_ID_54149a5c7e,0
35073,M_ID_5414c8118d,0
35074,M_ID_5415ad709b,0
35075,M_ID_5415df15d3,0
35076,M_ID_54166a6f2a,0
35077,M_ID_5416d77683,0
35078,M_ID_5417371b73,0
35079,M_ID_5417ea2df6,0
35080,M_ID_5418145ef7,0
35081,M_ID_541889c193,0
35082,M_ID_541a2c8e41,0
35083,M_ID_541b20d4fe,0
35084,M_ID_541c89db1e,0
35085,M_ID_541e211441,0
35086,M_ID_542186ff2a,0
35087,M_ID_54225c9e44,0
35088,M_ID_54229b869e,0
35089,M_ID_5422f0aca5,0
35090,M_ID_542328002e,0
35091,M_ID_5426a1696f,0
35092,M_ID_5427036b5c,0
35093,M_ID_5427d094e6,0
35094,M_ID_5427ffc11c,0
35095,M_ID_542899382d,0
35096,M_ID_5429ff2a24,0
35097,M_ID_542bf83028,0
35098,M_ID_542d2d2670,0
35099,M_ID_542d55bbfc,0
35100,M_ID_542e3fe8e4,0
35101,M_ID_542f7bf06b,0
35102,M_ID_54317c3073,0
35103,M_ID_5431df7a0b,0
35104,M_ID_5431e043cf,0
35105,M_ID_5432ae93fb,0
35106,M_ID_54354b0620,0
35107,M_ID_5435a4fed4,0
35108,M_ID_54361a9c3c,0
35109,M_ID_54390fdc12,0
35110,M_ID_543942056f,0
35111,M_ID_543c0aa2cd,0
35112,M_ID_543dd11ce2,0
35113,M_ID_543e1ec3bc,0
35114,M_ID_543e834ec2,0
35115,M_ID_543e8bc0db,0
35116,M_ID_543f09953d,0
35117,M_ID_543f4b6b5f,0
35118,M_ID_54409ad4b0,0
35119,M_ID_544152e5d6,0
35120,M_ID_544158f3c9,0
35121,M_ID_54419cc303,0
35122,M_ID_5441c4c93d,0
35123,M_ID_54438f67d7,0
35124,M_ID_5443f4478e,0
35125,M_ID_544460b792,0
35126,M_ID_54454da12e,0
35127,M_ID_544612b857,0
35128,M_ID_5446374ad7,0
35129,M_ID_5447d20515,0
35130,M_ID_5448ab3059,0
35131,M_ID_5448ea9233,0
35132,M_ID_54492a0d0e,0
35133,M_ID_544af2431a,0
35134,M_ID_544c3802da,0
35135,M_ID_544d4943d9,0
35136,M_ID_544dfd1b65,0
35137,M_ID_544e558457,0
35138,M_ID_544e57345e,0
35139,M_ID_5451102de5,0
