,merchant_id,Cluster_k3_DB
32435,M_ID_4a27182cc0,1
32436,M_ID_4a2772f1f6,1
32437,M_ID_4a28026985,1
32438,M_ID_4a28683870,1
32439,M_ID_4a2892b82f,1
32440,M_ID_4a29112e5d,1
32441,M_ID_4a2c1689ce,1
32442,M_ID_4a30e7df64,1
32443,M_ID_4a31fe0cdf,1
32444,M_ID_4a326ec315,1
32445,M_ID_4a3602e54a,1
32446,M_ID_4a39d79267,1
32447,M_ID_4a3ac47178,1
32448,M_ID_4a3cc7a57d,1
32449,M_ID_4a3d2a6337,1
32450,M_ID_4a3dbfbd9e,1
32451,M_ID_4a3ec11d1f,1
32452,M_ID_4a4081d44b,1
32453,M_ID_4a414d8582,1
32454,M_ID_4a42179553,1
32455,M_ID_4a42617458,1
32456,M_ID_4a42b15002,1
32457,M_ID_4a4381161c,1
32458,M_ID_4a44220f75,1
32459,M_ID_4a45770b3d,1
32460,M_ID_4a45bb4e32,1
32461,M_ID_4a4654a442,1
32462,M_ID_4a46a78117,1
32463,M_ID_4a47e26cc2,1
32464,M_ID_4a481fbab5,1
32465,M_ID_4a48e47493,1
32466,M_ID_4a48e676e7,1
32467,M_ID_4a4d02956b,1
32468,M_ID_4a4d5df8ba,1
32469,M_ID_4a4db33437,1
32470,M_ID_4a4ff4d9f0,1
32471,M_ID_4a517f15df,1
32472,M_ID_4a51e974cf,1
32473,M_ID_4a521767f9,1
32474,M_ID_4a5273bccd,1
32475,M_ID_4a57b0f3db,1
32476,M_ID_4a57fa7841,1
32477,M_ID_4a5948e600,1
32478,M_ID_4a5a4126ae,1
32479,M_ID_4a5aae274d,1
32480,M_ID_4a5bdbb40b,1
32481,M_ID_4a5bfd6aea,1
32482,M_ID_4a5d355226,1
32483,M_ID_4a5d411f72,1
32484,M_ID_4a5d61a5a4,1
32485,M_ID_4a600082cb,1
32486,M_ID_4a6254c364,1
32487,M_ID_4a62e39dbb,0
32488,M_ID_4a6422fad0,1
32489,M_ID_4a64373b6b,1
32490,M_ID_4a65789038,1
32491,M_ID_4a65f91547,1
32492,M_ID_4a66189fd6,1
32493,M_ID_4a6621039e,1
32494,M_ID_4a6697d063,1
32495,M_ID_4a67bdae3c,1
32496,M_ID_4a67c214d5,1
32497,M_ID_4a68fb65d6,1
32498,M_ID_4a69349f5d,1
32499,M_ID_4a6a2d4584,1
32500,M_ID_4a6b404b15,1
32501,M_ID_4a6d047044,1
32502,M_ID_4a6d9f7c5b,1
32503,M_ID_4a6edcfd81,1
32504,M_ID_4a6f265a50,1
32505,M_ID_4a70d4149c,1
32506,M_ID_4a715eb002,1
32507,M_ID_4a716a4e1d,1
32508,M_ID_4a73d6bc81,1
32509,M_ID_4a745ee2d6,1
32510,M_ID_4a7504448b,1
32511,M_ID_4a7639f34d,1
32512,M_ID_4a7720a470,1
32513,M_ID_4a776e76af,1
32514,M_ID_4a77b136aa,1
32515,M_ID_4a7807d68c,1
32516,M_ID_4a780c28ca,1
32517,M_ID_4a78255c1b,1
32518,M_ID_4a789fbb39,1
32519,M_ID_4a798e728f,1
32520,M_ID_4a79eceee1,1
32521,M_ID_4a7a17e1f7,1
32522,M_ID_4a7a5f7d63,1
32523,M_ID_4a7cdd9267,1
32524,M_ID_4a7db6007d,1
32525,M_ID_4a7e07109c,1
32526,M_ID_4a7f135d67,1
32527,M_ID_4a80b2e3f7,1
32528,M_ID_4a812d264a,1
32529,M_ID_4a815c8910,1
32530,M_ID_4a81a828c4,1
32531,M_ID_4a81bf52ad,1
32532,M_ID_4a8250eceb,1
32533,M_ID_4a83a4fc5a,1
32534,M_ID_4a84749680,1
32535,M_ID_4a856042bb,1
32536,M_ID_4a858cf3ec,1
32537,M_ID_4a869bbef6,1
32538,M_ID_4a8766672a,1
32539,M_ID_4a8777571d,1
32540,M_ID_4a882875cb,1
32541,M_ID_4a89655cf4,1
32542,M_ID_4a898cfa40,1
32543,M_ID_4a8aecf047,1
32544,M_ID_4a8b22b2d2,1
32545,M_ID_4a8c299b77,1
32546,M_ID_4a8d59eec8,1
32547,M_ID_4a8dd15f37,1
32548,M_ID_4a8ddc61c0,1
32549,M_ID_4a8e81d581,1
32550,M_ID_4a8f29b0f7,1
32551,M_ID_4a905b2f62,1
32552,M_ID_4a908cb8f8,1
32553,M_ID_4a913f8d98,1
32554,M_ID_4a9173ddfa,1
32555,M_ID_4a91ad9954,1
32556,M_ID_4a952776ae,1
32557,M_ID_4a9615f4d1,1
32558,M_ID_4a964b160f,1
32559,M_ID_4a96db5c20,1
32560,M_ID_4a96e323d2,1
32561,M_ID_4a96e96e3f,1
32562,M_ID_4a9758c41f,1
32563,M_ID_4a98245fea,1
32564,M_ID_4a98bb9271,1
32565,M_ID_4a992c637f,1
32566,M_ID_4a998a78ff,1
32567,M_ID_4a99c72522,1
32568,M_ID_4a9ef0faa3,1
32569,M_ID_4a9fb8c412,1
32570,M_ID_4a9ff3b916,1
32571,M_ID_4aa2beea91,1
32572,M_ID_4aa3abf2c0,1
32573,M_ID_4aa43739b6,1
32574,M_ID_4aa4e1d5ba,1
32575,M_ID_4aa601c909,1
32576,M_ID_4aa7fcdc75,1
32577,M_ID_4aa915e88a,1
32578,M_ID_4aabb72443,1
32579,M_ID_4aac78a4c8,1
32580,M_ID_4aad4cb067,1
32581,M_ID_4aad8d0a68,1
32582,M_ID_4ab04870d0,1
32583,M_ID_4ab0b74b3e,1
32584,M_ID_4ab251cb2b,1
32585,M_ID_4ab29a2e6b,1
32586,M_ID_4ab306e4ab,1
32587,M_ID_4ab51ff006,1
32588,M_ID_4ab5c93cd6,1
32589,M_ID_4ab5d674ff,1
32590,M_ID_4ab7e32154,1
32591,M_ID_4ab9eab82f,1
32592,M_ID_4abaa32f58,1
32593,M_ID_4abbffd3fd,1
32594,M_ID_4abc82d886,1
32595,M_ID_4abde3c980,1
32596,M_ID_4abed16cbc,1
32597,M_ID_4abed97426,1
32598,M_ID_4abf4157f6,1
32599,M_ID_4abf79766f,1
32600,M_ID_4ac01d734e,1
32601,M_ID_4ac03b0d2e,1
32602,M_ID_4ac04181db,1
32603,M_ID_4ac085f51f,1
32604,M_ID_4ac0eaa144,1
32605,M_ID_4ac10dcf8d,1
32606,M_ID_4ac11a2c89,1
32607,M_ID_4ac16f1c1b,1
32608,M_ID_4ac193fc31,1
32609,M_ID_4ac1d84f34,1
32610,M_ID_4ac3d19bca,1
32611,M_ID_4ac42521f5,1
32612,M_ID_4ac4285902,1
32613,M_ID_4ac71fd220,1
32614,M_ID_4ac7dbe83b,1
32615,M_ID_4ac829e754,1
32616,M_ID_4ac93f93a0,1
32617,M_ID_4aca719026,1
32618,M_ID_4acc02e5e4,1
32619,M_ID_4acd25ad3b,1
32620,M_ID_4ace0cbb0f,1
32621,M_ID_4ace70417e,1
32622,M_ID_4acec4b4d2,1
32623,M_ID_4ad0709569,1
32624,M_ID_4ad0a76a49,1
32625,M_ID_4ad1ee7cc5,1
32626,M_ID_4ad2bbf8ea,1
32627,M_ID_4ad39f51f0,0
32628,M_ID_4ad3a0ba60,1
32629,M_ID_4ad3c71547,1
32630,M_ID_4ad49a9641,1
32631,M_ID_4ad50652d0,1
32632,M_ID_4ad5a1af4a,1
32633,M_ID_4ad6d9197f,1
32634,M_ID_4ad88ae9c6,1
32635,M_ID_4ada7e845c,1
32636,M_ID_4adc1b748a,1
32637,M_ID_4adc218ba4,1
32638,M_ID_4adc80a3c4,1
32639,M_ID_4add3449c0,1
32640,M_ID_4add4ed2f8,1
32641,M_ID_4adde95bba,1
32642,M_ID_4ade305ce0,1
32643,M_ID_4ae045e1e0,1
32644,M_ID_4ae0ea60b0,1
32645,M_ID_4ae202f147,1
32646,M_ID_4ae2782acc,1
32647,M_ID_4ae3771c17,1
32648,M_ID_4ae4089c4a,1
32649,M_ID_4ae4215f9e,1
32650,M_ID_4ae4571675,1
32651,M_ID_4ae777071e,1
32652,M_ID_4ae77ff417,1
32653,M_ID_4ae983fb89,1
32654,M_ID_4aea2576cc,1
32655,M_ID_4aeabb1f12,1
32656,M_ID_4aeb194a01,1
32657,M_ID_4aeb72ee4f,1
32658,M_ID_4aebd093b6,1
32659,M_ID_4aed1c6985,1
32660,M_ID_4aee004382,1
32661,M_ID_4aee3392a9,1
32662,M_ID_4af051af7f,1
32663,M_ID_4af08bae44,1
32664,M_ID_4af296fd07,1
32665,M_ID_4af34936cd,1
32666,M_ID_4af51045a6,1
32667,M_ID_4af51822f3,1
32668,M_ID_4af65c37f4,1
32669,M_ID_4af753e1a7,1
32670,M_ID_4af9da422c,1
32671,M_ID_4afa2dc46c,1
32672,M_ID_4afbd1cb2c,1
32673,M_ID_4afc4801fb,1
32674,M_ID_4afc8d6f8c,1
32675,M_ID_4afcb59eb5,1
32676,M_ID_4afd33038a,1
32677,M_ID_4afd36fb1b,1
32678,M_ID_4afd9c8834,1
32679,M_ID_4b017ebe82,1
32680,M_ID_4b046399be,1
32681,M_ID_4b048d595d,1
32682,M_ID_4b0840ce49,1
32683,M_ID_4b0943bec4,1
32684,M_ID_4b0a022dfb,0
32685,M_ID_4b0acd7995,1
32686,M_ID_4b0b38f56c,1
32687,M_ID_4b0d48518c,1
32688,M_ID_4b0dd50b7f,1
32689,M_ID_4b0e04c9c2,1
32690,M_ID_4b0e2dfa71,1
32691,M_ID_4b0e65d5a5,1
32692,M_ID_4b0e67c9aa,1
32693,M_ID_4b0f06a0b2,1
32694,M_ID_4b0f8ff58f,1
32695,M_ID_4b0faab58a,1
32696,M_ID_4b1088a693,1
32697,M_ID_4b10f928f3,1
32698,M_ID_4b11350e02,1
32699,M_ID_4b114b778b,1
32700,M_ID_4b11e2f723,1
32701,M_ID_4b1281ad11,1
32702,M_ID_4b1294ac8a,1
32703,M_ID_4b13706ed9,1
32704,M_ID_4b141b5be2,1
32705,M_ID_4b142ee206,1
32706,M_ID_4b14c6bc58,1
32707,M_ID_4b157be909,1
32708,M_ID_4b16697372,1
32709,M_ID_4b17d76d28,1
32710,M_ID_4b18176f1c,1
32711,M_ID_4b195b6a3d,1
32712,M_ID_4b195ecbb7,1
32713,M_ID_4b19e1431b,1
32714,M_ID_4b1a203842,1
32715,M_ID_4b1e990baf,1
32716,M_ID_4b20f87114,1
32717,M_ID_4b2109968f,1
32718,M_ID_4b22ec620b,1
32719,M_ID_4b2522ad46,1
32720,M_ID_4b254170af,1
32721,M_ID_4b25744b4f,1
32722,M_ID_4b2a6151e2,1
32723,M_ID_4b2ddfcac9,1
32724,M_ID_4b2dec2c45,1
32725,M_ID_4b2df10f95,1
32726,M_ID_4b2ebef0cd,1
32727,M_ID_4b2f4901e8,1
32728,M_ID_4b2fa83cef,1
32729,M_ID_4b2fcd283c,1
32730,M_ID_4b3094012a,1
32731,M_ID_4b30c89c1b,1
32732,M_ID_4b31009203,1
32733,M_ID_4b31aaeb73,1
32734,M_ID_4b32d29af6,1
32735,M_ID_4b34b5726f,1
32736,M_ID_4b353d3c54,1
32737,M_ID_4b3564acc4,1
32738,M_ID_4b35935347,1
32739,M_ID_4b36c2e6f6,0
32740,M_ID_4b3886327f,1
32741,M_ID_4b39b84f39,1
32742,M_ID_4b39f8d478,0
32743,M_ID_4b3a00dacb,1
32744,M_ID_4b3b4b21e1,1
32745,M_ID_4b3b788b95,1
32746,M_ID_4b3beb1402,1
32747,M_ID_4b3bf83f97,1
32748,M_ID_4b3c762784,1
32749,M_ID_4b3e3e02a4,1
32750,M_ID_4b3e704299,1
32751,M_ID_4b3eeb0e14,1
32752,M_ID_4b3f7755fe,1
32753,M_ID_4b40359518,1
32754,M_ID_4b4112e580,1
32755,M_ID_4b4164999b,1
32756,M_ID_4b41cf80d0,1
32757,M_ID_4b43b47309,1
32758,M_ID_4b446bff3d,1
32759,M_ID_4b45237522,1
32760,M_ID_4b456bc2c4,1
32761,M_ID_4b46123014,1
32762,M_ID_4b46e5dcef,1
32763,M_ID_4b476179a9,1
32764,M_ID_4b48f55497,1
32765,M_ID_4b494322db,1
32766,M_ID_4b494fb60d,1
32767,M_ID_4b4ad75420,1
32768,M_ID_4b4c28841e,1
32769,M_ID_4b4c76f40d,1
32770,M_ID_4b4d0b5053,1
32771,M_ID_4b4fa6b59d,1
32772,M_ID_4b50022b3e,1
32773,M_ID_4b503fe46d,1
32774,M_ID_4b51c0f9b3,1
32775,M_ID_4b52cb92ea,1
32776,M_ID_4b53970c81,1
32777,M_ID_4b53f36fb9,1
32778,M_ID_4b543962c5,1
32779,M_ID_4b547eaf3d,1
32780,M_ID_4b548f535e,1
32781,M_ID_4b55113b02,1
32782,M_ID_4b556881e6,1
32783,M_ID_4b55da52f0,1
32784,M_ID_4b569e168b,1
32785,M_ID_4b5980ff7f,1
32786,M_ID_4b5a9b54d5,1
32787,M_ID_4b5cc448e7,1
32788,M_ID_4b5d24e112,1
32789,M_ID_4b5e6c5136,1
32790,M_ID_4b61b713e6,1
32791,M_ID_4b61f2c363,1
32792,M_ID_4b62ae2a69,1
32793,M_ID_4b6318b23a,1
32794,M_ID_4b68cc1574,1
32795,M_ID_4b6981a1ca,1
32796,M_ID_4b6ac0a5da,1
32797,M_ID_4b6ba5d4ef,1
32798,M_ID_4b6bbf453b,1
32799,M_ID_4b6e236f3e,1
32800,M_ID_4b6f10d4a4,1
32801,M_ID_4b6f3983dd,1
32802,M_ID_4b708e69ac,1
32803,M_ID_4b70ee33e0,1
32804,M_ID_4b71876489,1
32805,M_ID_4b71aceb36,1
32806,M_ID_4b71d81e8e,1
32807,M_ID_4b71f00842,1
32808,M_ID_4b7219f1e8,1
32809,M_ID_4b72370a55,1
32810,M_ID_4b7262a3a9,1
32811,M_ID_4b728c9c58,1
32812,M_ID_4b72a3344f,1
32813,M_ID_4b7400c100,1
32814,M_ID_4b74092b5b,1
32815,M_ID_4b74da002f,1
32816,M_ID_4b750a82b0,1
32817,M_ID_4b7536202d,1
32818,M_ID_4b762e85e1,1
32819,M_ID_4b76b5b5ed,1
32820,M_ID_4b77233b57,1
32821,M_ID_4b784b8b8a,1
32822,M_ID_4b78dfb4d2,1
32823,M_ID_4b7a0002a1,1
32824,M_ID_4b7ab3432d,1
32825,M_ID_4b7b3796ce,1
32826,M_ID_4b7bee9934,1
32827,M_ID_4b7bf63c05,1
32828,M_ID_4b7dead94d,1
32829,M_ID_4b7e0a565b,1
32830,M_ID_4b7e57ec06,1
32831,M_ID_4b7e5ae24b,1
32832,M_ID_4b7f7dfd3f,1
32833,M_ID_4b7fa66472,1
32834,M_ID_4b7ff02273,1
32835,M_ID_4b80d52102,1
32836,M_ID_4b80e01ced,1
32837,M_ID_4b8176a89f,1
32838,M_ID_4b82a136e6,1
32839,M_ID_4b82feca00,1
32840,M_ID_4b8300b925,1
32841,M_ID_4b840eaa76,1
32842,M_ID_4b8752b01a,1
32843,M_ID_4b8988fba9,1
32844,M_ID_4b8c12a942,1
32845,M_ID_4b8cbc73cc,1
32846,M_ID_4b8d099b33,1
32847,M_ID_4b8d2bb6e0,1
32848,M_ID_4b8fde7449,1
32849,M_ID_4b90204469,1
32850,M_ID_4b9232a940,1
32851,M_ID_4b92a38ba5,1
32852,M_ID_4b9358a70c,1
32853,M_ID_4b946fae53,1
32854,M_ID_4b95f97c34,1
32855,M_ID_4b96d40649,1
32856,M_ID_4b98128dbf,0
32857,M_ID_4b9d1f88c8,1
32858,M_ID_4b9dec539c,1
32859,M_ID_4b9ed19945,1
32860,M_ID_4b9fc32eb1,1
32861,M_ID_4ba273427a,1
32862,M_ID_4ba4d0adba,1
32863,M_ID_4ba4ed240f,1
32864,M_ID_4ba5300000,1
32865,M_ID_4ba60b29cf,1
32866,M_ID_4ba6c39b7a,1
32867,M_ID_4ba7306f1b,1
32868,M_ID_4ba76d7303,1
32869,M_ID_4ba7893ce1,1
32870,M_ID_4ba7d3642e,1
32871,M_ID_4ba89c3b4e,1
32872,M_ID_4ba98cb6c2,1
32873,M_ID_4baa33c996,1
32874,M_ID_4baa51af9d,1
32875,M_ID_4baad59019,1
32876,M_ID_4baf093921,1
32877,M_ID_4baf8b2314,1
32878,M_ID_4bb2d82592,1
32879,M_ID_4bb33887c6,1
32880,M_ID_4bb3611caa,1
32881,M_ID_4bb3bd782d,1
32882,M_ID_4bb42468e1,1
32883,M_ID_4bb596e078,1
32884,M_ID_4bb5dfa3cd,1
32885,M_ID_4bb6208bd4,1
32886,M_ID_4bb6c20250,1
32887,M_ID_4bb6e7f295,1
32888,M_ID_4bb720e0c5,1
32889,M_ID_4bb77b6956,1
32890,M_ID_4bb904ce8d,1
32891,M_ID_4bb95c598d,1
32892,M_ID_4bbdb3d2c0,1
32893,M_ID_4bbf2a1d27,1
32894,M_ID_4bbf49adb1,1
32895,M_ID_4bc0b61eb3,1
32896,M_ID_4bc2457b4d,1
32897,M_ID_4bc3b09861,1
32898,M_ID_4bc3d1c84e,1
32899,M_ID_4bc442bfd4,1
32900,M_ID_4bc5d12e96,1
32901,M_ID_4bc641434e,1
32902,M_ID_4bc6bfb316,1
32903,M_ID_4bc728a540,1
32904,M_ID_4bc86a04ca,1
32905,M_ID_4bc95f5994,1
32906,M_ID_4bcadd9af7,1
32907,M_ID_4bcdf9f49d,1
32908,M_ID_4bcf17b639,1
32909,M_ID_4bcfec4e48,1
32910,M_ID_4bd09fe943,1
32911,M_ID_4bd1a303ed,1
32912,M_ID_4bd21bd2d7,1
32913,M_ID_4bd3365a74,1
32914,M_ID_4bd3d844e6,1
32915,M_ID_4bd6268c1e,1
32916,M_ID_4bd746f7a5,1
32917,M_ID_4bd948e2da,1
32918,M_ID_4bdab425d8,1
32919,M_ID_4bdcf17cac,1
32920,M_ID_4bdcf727a7,1
32921,M_ID_4bdd81baac,1
32922,M_ID_4bddef22ae,1
32923,M_ID_4be0bea3cd,1
32924,M_ID_4be287a464,1
32925,M_ID_4be3159be3,1
32926,M_ID_4be4675d92,1
32927,M_ID_4be560aea2,1
32928,M_ID_4be705f899,1
32929,M_ID_4be7958dc0,1
32930,M_ID_4be8e746f1,1
32931,M_ID_4be8ea34b4,1
32932,M_ID_4be8fcd44d,1
32933,M_ID_4be97f68db,1
32934,M_ID_4be98c0efe,1
32935,M_ID_4bea78253b,1
32936,M_ID_4beb45ba42,1
32937,M_ID_4beb6e8931,1
32938,M_ID_4bebb898ad,1
32939,M_ID_4bebe5bf35,1
32940,M_ID_4becb2a660,1
32941,M_ID_4becc98267,1
32942,M_ID_4befba6831,1
32943,M_ID_4bf19d113d,1
32944,M_ID_4bf1c52239,1
32945,M_ID_4bf33b9bfc,1
32946,M_ID_4bf4aa4d95,1
32947,M_ID_4bf5e0c2af,1
32948,M_ID_4bf5fd4575,1
32949,M_ID_4bf61484df,1
32950,M_ID_4bf76e275e,1
32951,M_ID_4bf9b9268b,1
32952,M_ID_4bf9e65724,1
32953,M_ID_4bfa0786ca,1
32954,M_ID_4bfa0b1050,1
32955,M_ID_4bfa4555bb,0
32956,M_ID_4bfaa5d1be,1
32957,M_ID_4bfb7f2e8b,1
32958,M_ID_4bfbd615ad,1
32959,M_ID_4bfd50b788,1
32960,M_ID_4bfdc9c12e,1
32961,M_ID_4bffa40811,1
32962,M_ID_4bfff74bd6,1
32963,M_ID_4c01071756,1
32964,M_ID_4c01a6ad3f,1
32965,M_ID_4c02e1a303,1
32966,M_ID_4c0355d897,1
32967,M_ID_4c04a8649d,1
32968,M_ID_4c04c21520,1
32969,M_ID_4c052af10a,1
32970,M_ID_4c0562454e,1
32971,M_ID_4c057ca0f1,1
32972,M_ID_4c07b79ec3,1
32973,M_ID_4c07c9d060,1
32974,M_ID_4c082a5cb3,1
32975,M_ID_4c08b7c30f,1
32976,M_ID_4c0a53251c,1
32977,M_ID_4c0b2bb319,1
32978,M_ID_4c0bb45a53,1
32979,M_ID_4c0bcf69ea,1
32980,M_ID_4c0d7af329,1
32981,M_ID_4c0da5818c,1
32982,M_ID_4c0fbddeed,1
32983,M_ID_4c0fcc0419,1
32984,M_ID_4c11b34da7,1
32985,M_ID_4c13c1763a,1
32986,M_ID_4c142678b1,0
32987,M_ID_4c147d5026,1
32988,M_ID_4c148ed32d,1
32989,M_ID_4c150395ce,1
32990,M_ID_4c1512f313,1
32991,M_ID_4c18a3b145,1
32992,M_ID_4c191a004d,1
32993,M_ID_4c192513d0,1
32994,M_ID_4c1a5333d3,1
32995,M_ID_4c1a62e503,1
32996,M_ID_4c1a751eb8,1
32997,M_ID_4c1b42f830,1
32998,M_ID_4c1d3405c4,1
32999,M_ID_4c1fa6c71c,1
33000,M_ID_4c1fe980e9,1
33001,M_ID_4c20ec488b,1
33002,M_ID_4c21c5236e,1
33003,M_ID_4c22038a7b,1
33004,M_ID_4c2264f29f,1
33005,M_ID_4c2267197b,1
33006,M_ID_4c23551fde,1
33007,M_ID_4c24e41374,1
33008,M_ID_4c25407db8,1
33009,M_ID_4c25876fef,1
33010,M_ID_4c28146731,1
33011,M_ID_4c2876e359,1
33012,M_ID_4c292cf1df,1
33013,M_ID_4c296c6591,1
33014,M_ID_4c2c1dd285,1
33015,M_ID_4c2cd1142f,1
33016,M_ID_4c2cfbea3d,1
33017,M_ID_4c2da7e4af,1
33018,M_ID_4c2dab63e7,1
33019,M_ID_4c30089d2e,1
33020,M_ID_4c312ae465,1
33021,M_ID_4c31c6821d,1
33022,M_ID_4c31c926e4,1
33023,M_ID_4c3212796e,1
33024,M_ID_4c33eba687,1
33025,M_ID_4c33ee0caa,1
33026,M_ID_4c34171d2d,1
33027,M_ID_4c35a650e9,1
33028,M_ID_4c378968e5,1
33029,M_ID_4c37b5ffb3,1
33030,M_ID_4c3815b5ed,1
33031,M_ID_4c395c373b,1
33032,M_ID_4c3a51e7b6,1
33033,M_ID_4c3ae90a08,1
33034,M_ID_4c3bd93c04,1
33035,M_ID_4c3c252a29,1
33036,M_ID_4c3d530c38,1
33037,M_ID_4c3d61969d,1
33038,M_ID_4c3e75941a,1
33039,M_ID_4c4067ee25,1
33040,M_ID_4c41562f08,1
33041,M_ID_4c42478740,1
33042,M_ID_4c433177bf,1
33043,M_ID_4c46662b4a,1
33044,M_ID_4c473650bf,1
33045,M_ID_4c4ac5ceb4,1
33046,M_ID_4c4b17217e,1
33047,M_ID_4c4c2d3aff,1
33048,M_ID_4c4d7b2d9d,1
33049,M_ID_4c4e57debc,1
33050,M_ID_4c4f17f4f8,1
33051,M_ID_4c4fb68b49,1
33052,M_ID_4c51a773e5,1
33053,M_ID_4c51cb483c,1
33054,M_ID_4c52ea8108,1
33055,M_ID_4c54bb2cc2,1
33056,M_ID_4c5538083e,1
33057,M_ID_4c55c76ed2,1
33058,M_ID_4c5756bc43,1
33059,M_ID_4c57cc973a,1
33060,M_ID_4c58cd4f90,1
33061,M_ID_4c58d23273,1
33062,M_ID_4c599c189d,1
33063,M_ID_4c5a3ed1cf,1
33064,M_ID_4c5a848319,1
33065,M_ID_4c5c3b2df6,1
33066,M_ID_4c5d425bb8,1
33067,M_ID_4c5da8314b,1
33068,M_ID_4c5e2f7401,1
33069,M_ID_4c5e650459,1
33070,M_ID_4c60e1f201,1
33071,M_ID_4c61037245,1
33072,M_ID_4c63069662,1
33073,M_ID_4c632decc4,1
33074,M_ID_4c6588e156,2
33075,M_ID_4c65ea350d,1
33076,M_ID_4c663aaf79,1
33077,M_ID_4c6648bb6e,1
33078,M_ID_4c66e8edde,1
33079,M_ID_4c675cab06,1
33080,M_ID_4c68312d48,1
33081,M_ID_4c699bd8b4,1
33082,M_ID_4c69c35bf5,1
33083,M_ID_4c6a24ff71,1
33084,M_ID_4c6a4d9006,1
33085,M_ID_4c6ac63207,1
33086,M_ID_4c6bd49065,1
33087,M_ID_4c6cbc9e3f,1
33088,M_ID_4c6eca2d85,1
33089,M_ID_4c6ed5a425,1
33090,M_ID_4c6f43db38,1
33091,M_ID_4c6feeaf4c,1
33092,M_ID_4c703e2a1f,1
33093,M_ID_4c704d51f4,1
33094,M_ID_4c70a8af02,1
33095,M_ID_4c70b4638e,1
33096,M_ID_4c70f4e91c,1
33097,M_ID_4c7199fe04,1
33098,M_ID_4c71e1a9ba,1
33099,M_ID_4c7407b8de,1
33100,M_ID_4c751ba2c6,1
33101,M_ID_4c7522bc6d,1
33102,M_ID_4c7578f069,1
33103,M_ID_4c758d68bf,1
33104,M_ID_4c75dd3fd1,1
33105,M_ID_4c764b9b28,1
33106,M_ID_4c77a91182,1
33107,M_ID_4c78757cb4,1
33108,M_ID_4c79296c16,1
33109,M_ID_4c796590de,1
33110,M_ID_4c7bdb9686,1
33111,M_ID_4c7d260ce4,0
33112,M_ID_4c7e37cf88,1
33113,M_ID_4c7e439e95,1
33114,M_ID_4c7fa833e6,1
33115,M_ID_4c808642be,1
33116,M_ID_4c813a236b,1
33117,M_ID_4c819144b7,1
33118,M_ID_4c823a9392,1
33119,M_ID_4c84c39e55,1
33120,M_ID_4c86da41e9,1
33121,M_ID_4c873a6d50,1
33122,M_ID_4c878912ba,1
33123,M_ID_4c88308f43,1
33124,M_ID_4c88ec65f3,1
33125,M_ID_4c8b56035d,1
33126,M_ID_4c8b9f4c2e,1
33127,M_ID_4c8c1e6c42,1
33128,M_ID_4c8c866c7d,1
33129,M_ID_4c8db3a30c,1
33130,M_ID_4c8ee696ad,1
33131,M_ID_4c8f043894,1
33132,M_ID_4c9171e3e6,1
33133,M_ID_4c919d93a6,1
33134,M_ID_4c932f9ffa,1
33135,M_ID_4c943c7012,1
33136,M_ID_4c945e5ca6,1
33137,M_ID_4c9504f5b0,1
33138,M_ID_4c959b2002,1
33139,M_ID_4c95f18b48,0
33140,M_ID_4c96980717,1
33141,M_ID_4c97135585,1
33142,M_ID_4c9800f53b,1
33143,M_ID_4c98bfd42d,1
33144,M_ID_4c99a00ad7,1
33145,M_ID_4c9a810c01,1
33146,M_ID_4c9b9afd00,1
33147,M_ID_4c9c313d0e,1
33148,M_ID_4c9c3b2193,1
33149,M_ID_4c9cd865e2,1
33150,M_ID_4c9cdf186e,1
33151,M_ID_4c9d01c9c5,1
33152,M_ID_4c9e05aef9,1
33153,M_ID_4c9e657ab4,1
33154,M_ID_4ca2f6f137,1
33155,M_ID_4ca40ed624,1
33156,M_ID_4ca54f64e2,1
33157,M_ID_4ca6209148,1
33158,M_ID_4ca63c6816,1
33159,M_ID_4ca6bb4299,1
33160,M_ID_4ca6f000a9,1
33161,M_ID_4ca7c78bc2,1
33162,M_ID_4ca8256362,1
33163,M_ID_4caa1d1cee,1
33164,M_ID_4caa47c13b,1
33165,M_ID_4cac67072a,1
33166,M_ID_4cade6f463,1
33167,M_ID_4caf398990,1
33168,M_ID_4cafdf3bc0,1
33169,M_ID_4cb15d1a3b,1
33170,M_ID_4cb25d8836,1
33171,M_ID_4cb2aa5cce,1
33172,M_ID_4cb54f065f,1
33173,M_ID_4cb5d07220,1
33174,M_ID_4cb7c628ff,1
33175,M_ID_4cb7ded6b7,1
33176,M_ID_4cb833df71,1
33177,M_ID_4cb897ef80,1
33178,M_ID_4cb8f59de7,1
33179,M_ID_4cb9428961,1
33180,M_ID_4cbb0d1f4f,1
33181,M_ID_4cbbea9eec,1
33182,M_ID_4cbcba8025,1
33183,M_ID_4cbdd1317e,1
33184,M_ID_4cbe302594,1
33185,M_ID_4cbe4da8dc,1
33186,M_ID_4cbe9b63ce,1
33187,M_ID_4cbf0fa0ce,1
33188,M_ID_4cbf4b1fce,1
33189,M_ID_4cc0e9a6f4,1
33190,M_ID_4cc187cb4a,1
33191,M_ID_4cc205f4eb,1
33192,M_ID_4cc28a0d8f,1
33193,M_ID_4cc2a3975b,1
33194,M_ID_4cc3237f60,1
33195,M_ID_4cc484ea19,1
33196,M_ID_4cc801f14d,1
33197,M_ID_4cc9e9e84b,1
33198,M_ID_4ccbc21d87,1
